1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:93184,31:2.80154216908,32:0.342096010211,33:45.655,34:7.843,35:1.28843356509,36:0.900988336382,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:94208,31:2.80154216908,32:0.351372396691,33:45.655,34:7.843,35:1.28843356509,36:0.900988336382,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:134144,31:0.524682068917,32:1.92764278683,33:60.608,34:23.072,35:1.27157189561,36:1.60866847353,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:135168,31:0.530033917996,32:1.94599733411,33:60.608,34:23.072,35:1.27157189561,36:1.61672925305,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:132096,31:0.519337262693,32:1.89189868867,33:60.608,34:23.072,35:1.26115743481,36:1.60866847353,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:133120,31:0.519337262693,32:1.90926623049,33:60.608,34:23.072,35:1.26115743481,36:1.60866847353,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:90112,31:2.76588094183,32:0.332744525868,33:45.655,34:7.843,35:1.25166069324,36:0.900988336382,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:91136,31:2.76588094183,32:0.332744525868,33:45.655,34:7.843,35:1.25166069324,36:0.900988336382,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:136192,31:0.535377850295,32:1.94599733411,33:60.608,34:23.072,35:1.27157189561,36:1.61672925305,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:181248,31:0.691273533959,32:1.14044476475,33:60.608,34:23.072,35:1.58718247707,36:1.98112429879,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:89088,31:2.74502324882,32:0.332744525868,33:45.655,34:7.843,35:1.23583413731,36:0.900988336382,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:129024,31:0.508646403256,32:1.85602640233,33:60.608,34:23.072,35:1.23578332144,36:1.54428639131,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:130048,31:0.508646403256,32:1.87541033836,33:60.608,34:23.072,35:1.23578332144,36:1.57647743242,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:131072,31:0.513992220734,32:1.89189868867,33:60.608,34:23.072,35:1.23578332144,36:1.57647743242,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:125952,31:0.510171839584,32:1.91474744718,33:60.608,34:23.072,35:1.21040920806,36:1.53500586098,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:126976,31:0.515692729705,32:1.93483313239,33:60.608,34:23.072,35:1.21040920806,36:1.5513452528,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:128000,31:0.503307778936,32:1.93483313239,33:60.608,34:23.072,35:1.21040920806,36:1.54428639131,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:84992,31:2.68491453704,32:0.327874386981,33:45.655,34:7.843,35:1.20042119322,36:0.83422865667,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:123904,31:0.543396879395,32:1.87724028312,33:60.608,34:23.072,35:1.19914263932,36:1.50232707735,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:124928,31:0.510171839584,32:1.89475756229,33:60.608,34:23.072,35:1.19914263932,36:1.51866646917,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:86016,31:2.71009996519,32:0.337809873761,33:45.655,34:7.843,35:1.19842725122,36:0.83422865667,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:81920,31:2.66584014805,32:0.317768009336,33:45.655,34:7.843,35:1.18150189276,36:0.808400082602,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:82944,31:2.66584014805,32:0.317768009336,33:45.655,34:7.843,35:1.18150189276,36:0.808400082602,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:83968,31:2.68625126937,32:0.327874386981,33:45.655,34:7.843,35:1.18150189276,36:0.808400082602,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:120832,31:0.572661313188,32:1.83820017403,33:60.608,34:23.072,35:1.1734664535,36:1.4922582426,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:121856,31:0.572661313188,32:1.85784027126,33:60.608,34:23.072,35:1.1734664535,36:1.48598768554,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:122880,31:0.537453450278,32:1.87724028312,33:60.608,34:23.072,35:1.1734664535,36:1.50232707735,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:118784,31:0.583971114708,32:1.81864413614,33:60.608,34:23.072,35:1.16161905021,36:1.5470712533,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:119808,31:0.580476481027,32:1.81864413614,33:60.608,34:23.072,35:1.16161905021,36:1.5470712533,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:80896,31:2.67576990343,32:0.317768009336,33:45.655,34:7.843,35:1.14332644969,36:0.808400082602,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:115712,31:0.588090465197,32:1.7608428539,33:60.608,34:23.072,35:1.13563351312,36:1.49489059851,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:116736,31:0.587156576809,32:1.78027825429,33:60.608,34:23.072,35:1.13563351312,36:1.51228415011,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:117760,31:0.587156576809,32:1.79906320014,33:60.608,34:23.072,35:1.13563351312,36:1.52967770171,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:76800,31:2.65458136368,32:0.327820591174,33:45.655,34:7.843,35:1.12511440068,36:0.76197079374,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:77824,31:2.66900425073,32:0.327820591174,33:45.655,34:7.843,35:1.12511440068,36:0.76197079374,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:78848,31:2.66900425073,32:0.327820591174,33:45.655,34:7.843,35:1.12429486852,36:0.7696572215,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:79872,31:2.66900425073,32:0.326762840559,33:45.655,34:7.843,35:1.12429486852,36:0.7696572215,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:112640,31:0.65212107339,32:1.72138384172,33:60.608,34:23.072,35:1.12318025267,36:1.48403959948,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:113664,31:0.65212107339,32:1.74057156406,33:60.608,34:23.072,35:1.12318025267,36:1.47749704691,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:114688,31:0.594825829098,32:1.7608428539,33:60.608,34:23.072,35:1.12318025267,36:1.49489059851,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:110592,31:0.659086435821,32:1.70166802053,33:60.608,34:23.072,35:1.11041950468,36:1.46636090791,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:111616,31:0.659086435821,32:1.70166802053,33:60.608,34:23.072,35:1.11041950468,36:1.46636090791,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:73728,31:2.66301791348,32:0.317223434414,33:45.655,34:7.843,35:1.08637153958,36:0.735512255001,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:74752,31:2.65458136368,32:0.317223434414,33:45.655,34:7.843,35:1.08637153958,36:0.735512255001,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:75776,31:2.65458136368,32:0.317223434414,33:45.655,34:7.843,35:1.08637153958,36:0.76197079374,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:107520,31:0.650625271833,32:1.64236685926,33:60.608,34:23.072,35:1.08379235015,36:1.41332483322,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:108544,31:0.650625271833,32:1.6621576782,33:60.608,34:23.072,35:1.08379235015,36:1.44868221635,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:109568,31:0.650625271833,32:1.68192393564,33:60.608,34:23.072,35:1.08379235015,36:1.44868221635,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:104448,31:0.644201592411,32:1.60261281423,33:60.608,34:23.072,35:1.0703797448,36:1.37796745009,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:105472,31:0.644201592411,32:1.62245403743,33:60.608,34:23.072,35:1.0703797448,36:1.41332483322,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:106496,31:0.644201592411,32:1.64236685926,33:60.608,34:23.072,35:1.0703797448,36:1.41332483322,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:70656,31:2.60803240452,32:0.298760896036,33:45.655,34:7.843,35:1.06667645611,36:0.709053716262,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:71680,31:2.60803240452,32:0.306388702886,33:45.655,34:7.843,35:1.06667645611,36:0.709053716262,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:72704,31:2.66301791348,32:0.306388702886,33:45.655,34:7.843,35:1.06667645611,36:0.735512255001,37:149.64,38:140.217
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:102400,31:0.633156018422,32:1.58274325813,33:60.608,34:23.072,35:1.04341975123,36:1.36028875852,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:103424,31:0.633156018422,32:1.58274325813,33:60.608,34:23.072,35:1.04341975123,36:1.36028875852,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:99328,31:0.62131918137,32:1.52290054455,33:60.608,34:23.072,35:1.02932632134,36:1.32904021125,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:100352,31:0.62131918137,32:1.5429341323,33:60.608,34:23.072,35:1.02932632134,36:1.36028875852,37:351.24,38:126.303
0,1:22,2:2000,3:2000,4:2000,6:1518,7:-68,8:6,9:0.969978271279,11:0.00952333888889,12:0.000396,13:0.009735,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:171.875,21:34.546,22:145.486,23:37.523,24:534,25:5.76014399101,26:0.02,27:0.00151135897436,29:0.005005,30:101376,31:0.62131918137,32:1.56285183002,33:60.608,34:23.072,35:1.02932632134,36:1.36028875852,37:351.24,38:126.303
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:68608,31:2.56305694668,32:0.301151067867,33:45.655,34:7.843,35:1.02722917997,36:0.691022271038,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:69632,31:2.60803240452,32:0.298760896036,33:45.655,34:7.843,35:1.02722917997,36:0.691022271038,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:65536,31:2.51165375423,32:0.289417829874,33:45.655,34:7.843,35:1.00607414515,36:0.66423708396,37:149.64,38:140.217
1,1:26,2:2000,3:2000,4:2000,6:214,7:-55,8:26,9:1.84287595989,11:0.00461077222222,12:0.001269,13:0.010775,14:13,15:20,16:-101,17:-14,18:9,19:-10,20:182.739,21:34.271,22:144.082,23:38.055,24:307,25:0.000291709495618,27:0.00265235555556,28:0.001907,29:0.005539,30:66560,31:2.56305694668,32:0.289417829874,33:45.655,34:7.843,35:1.00607414515,36:0.66423708396,37:149.64,38:140.217
